sales_id,shop_id,week_no,start_date,end_date,sales_amount,sales_target,item_sold,transactions,staff_hours,staff_hours_target,labour_cost,labour_cost_target,total_tax,sales_status
135678,31,35,2014-08-18,2014-08-24,22398.50,24000.00,3702.00,1796,00:00:00,00:14:00,0,4200.00,2817.65,1
141722,17,36,2014-08-25,2014-08-31,13826.80,105000.00,2564.00,1471,160:51:45,00:00:00,1803,19600.00,1714.95,1
141724,20,36,2014-08-25,2014-08-31,24302.10,175000.00,4264.00,2196,00:00:00,00:21:00,0,31500.00,3094.92,1
141726,27,36,2014-08-25,2014-08-31,27566.70,28000.00,4474.00,2205,00:00:00,00:00:00,0,4100.00,3464.46,1
141728,28,36,2014-08-25,2014-08-31,15785.10,17000.00,2562.00,1435,00:00:00,00:14:00,0,3100.00,1989.53,1
141730,30,36,2014-08-25,2014-08-31,26987.80,30000.00,4262.00,2287,00:00:00,00:14:00,0,5200.00,3425.77,1
141732,31,36,2014-08-25,2014-08-31,20860.00,24000.00,3500.00,1691,00:00:00,00:14:00,0,4200.00,2619.42,1
147771,17,37,2014-09-01,2014-09-07,13463.30,105000.00,2450.00,1370,177:22:55,00:00:00,1826,19600.00,1673.24,1
147773,20,37,2014-09-01,2014-09-07,23506.00,175000.00,4161.00,2142,00:00:00,00:21:00,0,31500.00,2985.99,1
147775,27,37,2014-09-01,2014-09-07,27110.30,28000.00,4341.00,2077,00:00:00,00:00:00,0,4100.00,3416.56,1
147777,28,37,2014-09-01,2014-09-07,15192.30,17000.00,2451.00,1402,00:00:00,00:14:00,0,3100.00,1921.18,1
147779,30,37,2014-09-01,2014-09-07,32223.10,30000.00,5070.00,2665,00:00:00,00:14:00,0,5200.00,4091.41,1
147781,31,37,2014-09-01,2014-09-07,18939.10,24000.00,3153.00,1566,00:00:00,00:14:00,0,4200.00,2364.87,1
153825,17,38,2014-09-08,2014-09-14,13715.10,105000.00,2530.00,1473,173:37:01,00:00:00,2271,19600.00,1687.49,1
153827,20,38,2014-09-08,2014-09-14,23703.45,175000.00,4140.00,2222,00:00:00,00:21:00,0,31500.00,3012.32,1
153829,27,38,2014-09-08,2014-09-14,28775.80,28000.00,4631.00,2195,00:00:00,00:00:00,0,4100.00,3608.42,1
153831,28,38,2014-09-08,2014-09-14,15654.00,17000.00,2572.00,1423,00:00:00,00:14:00,0,3100.00,1974.77,1
153833,30,38,2014-09-08,2014-09-14,32415.30,30000.00,5038.00,2665,00:00:00,00:14:00,0,5200.00,4122.41,1
153835,31,38,2014-09-08,2014-09-14,24120.70,24000.00,4011.00,1945,00:00:00,00:14:00,0,4200.00,3023.04,1
160500,17,39,2014-09-15,2014-09-21,11750.80,90000.00,2191.00,1291,170:32:02,00:00:00,2276,16800.00,1456.34,1
160502,20,39,2014-09-15,2014-09-21,22020.90,150000.00,3842.00,2081,00:00:00,00:18:00,0,27000.00,2796.47,1
160504,27,39,2014-09-15,2014-09-21,26874.30,28000.00,4441.00,2135,00:00:00,00:00:00,0,4100.00,3396.35,1
160506,28,39,2014-09-15,2014-09-21,13631.20,17000.00,2215.00,1243,00:00:00,00:12:00,0,3100.00,1727.66,1
160508,30,39,2014-09-15,2014-09-21,26918.70,30000.00,4243.00,2255,00:00:00,00:12:00,0,5200.00,3422.77,1
160510,31,39,2014-09-15,2014-09-21,18863.90,24000.00,3124.00,1577,00:00:00,00:12:00,0,4200.00,2368.72,1
160512,33,39,2014-09-15,2014-09-21,0.00,20000.00,0.00,0,00:00:00,00:00:00,0,3300.00,0.00,1
167509,17,40,2014-09-22,2014-09-28,13635.50,105000.00,2476.00,1402,196:42:46,00:00:00,2238,19600.00,1689.31,1
167511,20,40,2014-09-22,2014-09-28,23654.50,175000.00,4134.00,2182,00:00:00,00:21:00,0,31500.00,2997.52,1
167513,27,40,2014-09-22,2014-09-28,26918.30,28000.00,4398.00,2095,00:00:00,00:00:00,0,4100.00,3399.72,1
167515,28,40,2014-09-22,2014-09-28,15336.20,17000.00,2483.00,1384,00:00:00,00:14:00,0,3100.00,1923.27,1
167517,30,40,2014-09-22,2014-09-28,32088.90,30000.00,5070.00,2593,00:00:00,00:19:00,0,5200.00,4115.97,1
167519,31,40,2014-09-22,2014-09-28,20795.10,24000.00,3446.00,1706,00:00:00,00:08:00,0,4200.00,2621.42,1
167521,33,40,2014-09-22,2014-09-28,5158.70,20000.00,821.00,423,00:00:00,00:07:00,0,3300.00,655.95,1
174572,17,41,2014-09-29,2014-10-05,13159.30,105000.00,2423.00,1372,159:04:45,00:00:00,1413,19600.00,1626.20,1
174574,20,41,2014-09-29,2014-10-05,23179.30,175000.00,4062.00,2086,00:00:00,00:21:00,0,31500.00,2950.63,1
174576,27,41,2014-09-29,2014-10-05,23833.35,28000.00,3801.00,1746,00:00:00,00:00:00,0,4100.00,3008.17,1
174578,28,41,2014-09-29,2014-10-05,13563.90,17000.00,2216.00,1248,00:00:00,00:14:00,0,3100.00,1709.96,1
174580,30,41,2014-09-29,2014-10-05,33743.10,30000.00,5307.00,2662,00:00:00,00:25:40,0,5200.00,4292.40,1
174582,31,41,2014-09-29,2014-10-05,22215.40,24000.00,3711.00,1762,00:00:00,00:00:00,0,4200.00,2786.17,1
174584,33,41,2014-09-29,2014-10-05,16028.20,20000.00,2755.00,1419,00:00:00,00:16:20,0,3300.00,2043.63,1
181635,17,42,2014-10-06,2014-10-12,13439.60,105000.00,2501.00,1432,229:15:40,00:00:00,2191,19600.00,1669.12,1
181637,20,42,2014-10-06,2014-10-12,24706.50,175000.00,4323.00,2176,00:00:00,00:21:00,0,31500.00,3132.78,1
181639,27,42,2014-10-06,2014-10-12,28471.10,28000.00,4489.00,2104,00:00:00,00:00:00,0,4100.00,3591.43,1
181641,28,42,2014-10-06,2014-10-12,13467.20,17000.00,2125.00,1197,00:00:00,00:14:00,0,3100.00,1705.11,1
181643,30,42,2014-10-06,2014-10-12,35541.30,30000.00,5571.00,2804,00:00:00,00:25:40,0,5200.00,4534.49,1
181645,31,42,2014-10-06,2014-10-12,23687.90,24000.00,3930.00,1874,00:00:00,00:00:00,0,4200.00,2961.35,1
181647,33,42,2014-10-06,2014-10-12,15478.90,20000.00,2665.00,1387,00:00:00,00:16:20,0,3300.00,1976.52,1
188698,17,43,2014-10-13,2014-10-19,14427.50,105000.00,2626.00,1534,175:59:49,00:00:00,1869,19600.00,1785.34,1
188700,20,43,2014-10-13,2014-10-19,24028.30,175000.00,4256.00,2206,00:00:00,00:21:00,0,31500.00,3060.89,1
188702,27,43,2014-10-13,2014-10-19,29375.00,28000.00,4724.00,2245,00:00:00,00:00:00,0,4100.00,3692.51,1
188704,28,43,2014-10-13,2014-10-19,15646.60,17000.00,2587.00,1433,00:00:00,00:14:00,0,3100.00,1953.77,1
188706,30,43,2014-10-13,2014-10-19,31452.40,30000.00,4965.00,2542,00:00:00,00:25:40,0,5200.00,3990.44,1
188708,31,43,2014-10-13,2014-10-19,21373.56,24000.00,3539.00,1776,00:00:00,00:00:00,0,4200.00,2671.81,1
188710,33,43,2014-10-13,2014-10-19,13830.70,20000.00,2404.00,1253,00:00:00,00:16:20,0,3300.00,1759.08,1
195754,17,44,2014-10-20,2014-10-26,13952.70,105000.00,2550.00,1454,186:52:36,00:00:00,1744,19600.00,1725.23,1
195756,20,44,2014-10-20,2014-10-26,23166.90,175000.00,4112.00,2161,00:00:00,00:21:00,0,31500.00,2951.23,1
195758,27,44,2014-10-20,2014-10-26,27651.65,28000.00,4497.00,2147,00:00:00,00:00:00,0,4100.00,3461.67,1
195760,28,44,2014-10-20,2014-10-26,15672.80,17000.00,2555.00,1413,00:00:00,00:14:00,0,3100.00,1982.40,1
195762,30,44,2014-10-20,2014-10-26,32428.40,30000.00,5090.00,2589,00:00:00,00:25:40,0,5200.00,4126.45,1
195764,31,44,2014-10-20,2014-10-26,21303.45,24000.00,3523.00,1788,00:00:00,00:00:00,0,4200.00,2683.45,1
195766,33,44,2014-10-20,2014-10-26,16313.30,20000.00,2722.00,1454,00:00:00,00:16:20,0,3300.00,2078.74,1
202817,17,45,2014-10-27,2014-11-02,13214.60,105000.00,2398.00,1325,167:08:29,00:00:00,1228,19600.00,1637.41,1
202819,20,45,2014-10-27,2014-11-02,24414.20,175000.00,4262.00,2157,00:00:00,00:21:00,0,31500.00,3100.37,1
202821,27,45,2014-10-27,2014-11-02,29707.15,28000.00,4726.00,2230,00:00:00,00:00:00,0,4100.00,3742.87,1
202823,28,45,2014-10-27,2014-11-02,15664.80,17000.00,2517.00,1366,00:00:00,00:14:00,0,3100.00,1975.38,1
202825,30,45,2014-10-27,2014-11-02,26147.50,30000.00,4089.00,2076,00:00:00,00:25:40,0,5200.00,3342.72,1
202827,31,45,2014-10-27,2014-11-02,23416.00,24000.00,3832.00,1898,00:00:00,00:00:00,0,4200.00,2916.14,1
202829,33,45,2014-10-27,2014-11-02,17283.00,20000.00,2952.00,1451,00:00:00,00:16:20,0,3300.00,2200.11,1
209880,17,46,2014-11-03,2014-11-09,14418.90,105000.00,2622.00,1505,151:43:46,00:00:00,1520,19600.00,1788.86,1
209882,20,46,2014-11-03,2014-11-09,26274.70,175000.00,4637.00,2358,00:00:00,00:21:00,0,31500.00,3339.40,1
209884,27,46,2014-11-03,2014-11-09,29494.25,28000.00,4723.00,2282,00:00:00,00:00:00,0,4100.00,3705.84,1
209886,28,46,2014-11-03,2014-11-09,16796.40,17000.00,2751.00,1484,00:00:00,00:14:00,0,3100.00,2117.26,1
209888,30,46,2014-11-03,2014-11-09,35399.81,30000.00,5578.00,2756,00:00:00,00:25:40,0,5200.00,4510.76,1
209890,31,46,2014-11-03,2014-11-09,22906.65,24000.00,3785.00,1876,00:00:00,00:00:00,0,4200.00,2883.47,1
209892,33,46,2014-11-03,2014-11-09,17034.10,20000.00,2891.00,1493,00:00:00,00:16:20,0,3300.00,2183.24,1
216943,17,47,2014-11-10,2014-11-16,14451.00,105000.00,2650.00,1523,199:03:49,00:00:00,1863,19600.00,1797.57,1
216945,20,47,2014-11-10,2014-11-16,26968.40,175000.00,4698.00,2377,00:00:00,00:21:00,0,31500.00,3414.87,1
216947,27,47,2014-11-10,2014-11-16,32359.35,28000.00,5182.00,2473,00:00:00,00:00:00,0,4100.00,4059.20,1
216949,28,47,2014-11-10,2014-11-16,16668.70,17000.00,2690.00,1502,00:00:00,00:14:00,0,3100.00,2111.52,1
216951,30,47,2014-11-10,2014-11-16,32042.20,30000.00,4954.00,2640,00:00:00,00:25:40,0,5200.00,4058.07,1
216953,31,47,2014-11-10,2014-11-16,22613.75,24000.00,3758.00,1876,00:00:00,00:00:00,0,4200.00,2816.69,1
216955,33,47,2014-11-10,2014-11-16,15729.80,20000.00,2646.00,1392,00:00:00,00:16:20,0,3300.00,2003.00,1
224006,17,48,2014-11-17,2014-11-23,14272.60,105000.00,2622.00,1482,184:09:14,00:00:00,1283,19600.00,1765.87,1
224008,20,48,2014-11-17,2014-11-23,28305.40,175000.00,4961.00,2450,00:00:00,00:21:00,0,31500.00,3579.55,1
224010,27,48,2014-11-17,2014-11-23,32071.05,28000.00,5210.00,2403,00:00:00,00:00:00,0,4100.00,4009.97,1
224012,28,48,2014-11-17,2014-11-23,16949.90,17000.00,2762.00,1547,00:00:00,00:14:00,0,3100.00,2137.26,1
224014,30,48,2014-11-17,2014-11-23,32817.20,30000.00,5193.00,2692,00:00:00,00:25:40,0,5200.00,4163.00,1
224016,31,48,2014-11-17,2014-11-23,24582.10,24000.00,4111.00,1960,00:00:00,00:00:00,0,4200.00,3090.29,1
224018,33,48,2014-11-17,2014-11-23,16686.00,20000.00,2817.00,1474,00:00:00,00:16:20,0,3300.00,2122.16,1
231069,17,49,2014-11-24,2014-11-30,14705.60,105000.00,2639.00,1512,189:11:02,00:00:00,1325,19600.00,1819.71,1
231071,20,49,2014-11-24,2014-11-30,27754.50,175000.00,4875.00,2453,00:00:00,00:21:00,0,31500.00,3523.17,1
231073,27,49,2014-11-24,2014-11-30,32871.20,28000.00,5191.00,2449,00:00:00,00:00:00,0,4100.00,4144.57,1
231075,28,49,2014-11-24,2014-11-30,16300.90,17000.00,2648.00,1488,00:00:00,00:14:00,0,3100.00,2059.12,1
231077,30,49,2014-11-24,2014-11-30,32811.10,30000.00,5150.00,2665,00:00:00,00:25:40,0,5200.00,4176.93,1
231079,31,49,2014-11-24,2014-11-30,24424.90,24000.00,4025.00,1994,00:00:00,00:00:00,0,4200.00,3073.81,1
231081,33,49,2014-11-24,2014-11-30,16859.90,20000.00,2842.00,1473,00:00:00,00:16:20,0,3300.00,2140.03,1
238284,17,50,2014-12-01,2014-12-07,14749.30,105000.00,2585.00,1450,155:56:17,00:00:00,1072,19600.00,1822.36,1
238286,20,50,2014-12-01,2014-12-07,28725.90,175000.00,5062.00,2517,00:00:00,00:21:00,0,31500.00,3637.76,1
238288,27,50,2014-12-01,2014-12-07,31712.00,28000.00,5005.00,2364,00:00:00,00:00:00,0,4100.00,3986.72,1
238290,28,50,2014-12-01,2014-12-07,17563.80,17000.00,2901.00,1622,00:00:00,00:14:00,0,3100.00,2203.06,1
238292,30,50,2014-12-01,2014-12-07,33903.00,30000.00,5283.00,2741,00:00:00,00:25:40,0,5200.00,4319.29,1
238294,31,50,2014-12-01,2014-12-07,26327.35,24000.00,4330.00,2184,00:00:00,00:00:00,0,4200.00,3332.42,1
238296,33,50,2014-12-01,2014-12-07,18159.70,20000.00,3026.00,1586,00:00:00,00:16:20,0,3300.00,2311.00,1
238298,34,50,2014-12-01,2014-12-07,0.00,20000.00,0.00,0,00:00:00,00:00:00,0,3300.00,0.00,1
246356,17,51,2014-12-08,2014-12-14,14271.20,105000.00,2567.00,1453,166:54:25,00:00:00,1638,19600.00,1749.66,1
246358,20,51,2014-12-08,2014-12-14,28203.00,175000.00,5007.00,2502,00:00:00,00:21:00,0,31500.00,3584.37,1
246360,27,51,2014-12-08,2014-12-14,30561.80,28000.00,4919.00,2281,00:00:00,00:00:00,0,4100.00,3813.87,1
246362,28,51,2014-12-08,2014-12-14,17100.70,17000.00,2797.00,1613,00:00:00,00:14:00,0,3100.00,2166.80,1
246364,30,51,2014-12-08,2014-12-14,33871.00,30000.00,5387.00,2740,00:00:00,00:25:40,0,5200.00,4313.99,1
246366,31,51,2014-12-08,2014-12-14,30394.30,24000.00,4929.00,2347,00:00:00,00:00:00,0,4200.00,3830.79,1
246368,33,51,2014-12-08,2014-12-14,16029.20,20000.00,2717.00,1420,00:00:00,00:16:20,0,3300.00,2034.38,1
246370,34,51,2014-12-08,2014-12-14,7557.40,20000.00,1260.00,667,00:00:00,00:09:20,0,3300.00,954.30,1
254428,17,52,2014-12-15,2014-12-21,13882.70,105000.00,2482.00,1385,199:36:00,00:00:00,1805,19600.00,1720.44,1
254430,20,52,2014-12-15,2014-12-21,28564.50,175000.00,4917.00,2467,00:00:00,00:21:00,0,31500.00,3647.84,1
254432,27,52,2014-12-15,2014-12-21,32815.75,28000.00,5150.00,2336,00:00:00,00:00:00,0,4100.00,4122.23,1
254434,28,52,2014-12-15,2014-12-21,17907.40,17000.00,2919.00,1563,00:00:00,00:14:00,0,3100.00,2272.92,1
254436,30,52,2014-12-15,2014-12-21,37713.80,30000.00,5873.00,2859,00:00:00,00:25:40,0,5200.00,4824.52,1
254438,31,52,2014-12-15,2014-12-21,29345.40,24000.00,4819.00,2353,00:00:00,00:00:00,0,4200.00,3703.69,1
254440,33,52,2014-12-15,2014-12-21,16427.40,20000.00,2728.00,1426,00:00:00,00:16:20,0,3300.00,2093.06,1
254442,34,52,2014-12-15,2014-12-21,16136.40,20000.00,2821.00,1400,00:00:00,00:16:20,0,3300.00,2045.42,1
262500,17,53,2014-12-22,2014-12-28,9404.20,105000.00,1673.00,917,123:49:08,00:00:00,401,19600.00,1169.15,1
262502,20,53,2014-12-22,2014-12-28,18598.90,175000.00,3200.00,1578,00:00:00,00:21:00,0,31500.00,2360.17,1
262504,27,53,2014-12-22,2014-12-28,21039.00,28000.00,3340.00,1531,00:00:00,00:00:00,0,4100.00,2639.68,1
262506,28,53,2014-12-22,2014-12-28,15632.70,17000.00,2477.00,1282,00:00:00,00:14:00,0,3100.00,1985.39,1
262508,30,53,2014-12-22,2014-12-28,28707.80,30000.00,4511.00,2159,00:00:00,00:25:40,0,5200.00,3678.57,1
262510,31,53,2014-12-22,2014-12-28,29702.40,24000.00,4894.00,2337,00:00:00,00:00:00,0,4200.00,3761.09,1
262512,33,53,2014-12-22,2014-12-28,13955.80,20000.00,2329.00,1173,00:00:00,00:16:20,0,3300.00,1786.07,1
262514,34,53,2014-12-22,2014-12-28,14065.70,20000.00,2380.00,1118,00:00:00,00:16:20,0,3300.00,1785.12,1
270572,17,NULL,2014-12-29,2015-01-04,8609.70,15000.00,1500.00,790,122:13:32,00:00:00,535,2800.00,1080.40,1
270574,20,NULL,2014-12-29,2015-01-04,18053.30,3850.00,3139.00,1417,00:00:00,00:00:00,0,4500.00,2304.10,1
270576,27,NULL,2014-12-29,2015-01-04,21089.85,4600.00,3324.00,1496,00:00:00,00:00:00,0,4300.00,2651.07,1
270578,28,NULL,2014-12-29,2015-01-04,12327.30,17000.00,1902.00,1034,00:00:00,00:00:00,0,3100.00,1575.42,1
270580,30,NULL,2014-12-29,2015-01-04,30110.40,30000.00,4667.00,2199,00:00:00,00:00:00,0,5200.00,3836.82,1
270582,31,NULL,2014-12-29,2015-01-04,22912.20,24000.00,3788.00,1764,00:00:00,00:00:00,0,4200.00,2877.41,1
270584,33,NULL,2014-12-29,2015-01-04,16286.60,20000.00,2636.00,1319,00:00:00,00:00:00,0,3300.00,2077.34,1
270586,34,NULL,2014-12-29,2015-01-04,14255.30,20000.00,2390.00,1120,00:00:00,00:00:00,0,3300.00,1821.45,1
278644,17,3,2015-01-05,2015-01-11,13868.90,15000.00,2500.00,1413,168:36:02,00:00:00,1693,2800.00,1731.25,1
278646,20,3,2015-01-05,2015-01-11,24123.60,3850.00,4261.00,2032,00:00:00,00:18:00,0,4500.00,3076.09,1
278648,27,3,2015-01-05,2015-01-11,26941.65,4600.00,4265.00,2007,00:00:00,00:00:00,0,4300.00,3369.08,1
278650,28,3,2015-01-05,2015-01-11,17702.80,17000.00,2831.00,1588,00:00:00,00:12:00,0,3100.00,2239.33,1
278652,30,3,2015-01-05,2015-01-11,35991.20,30000.00,5585.00,2784,00:00:00,00:22:00,0,5200.00,4590.02,1
278654,31,3,2015-01-05,2015-01-11,26541.50,24000.00,4282.00,1971,00:00:00,00:00:00,0,4200.00,3321.74,1
278656,33,3,2015-01-05,2015-01-11,17801.40,20000.00,2988.00,1517,00:00:00,00:14:00,0,3300.00,2269.82,1
278658,34,3,2015-01-05,2015-01-11,15422.60,20000.00,2671.00,1278,00:00:00,00:14:00,0,3300.00,1957.05,1
279196,36,3,2015-01-05,2015-01-11,0.00,20000.00,0.00,0,00:00:00,00:00:00,0,3300.00,0.00,1
279198,37,3,2015-01-05,2015-01-11,0.00,25000.00,0.00,0,00:00:00,00:00:00,0,4500.00,0.00,1
288600,17,4,2015-01-12,2015-01-18,15671.80,15000.00,2787.00,1573,139:37:00,00:00:00,904,2800.00,1941.36,1
288602,20,4,2015-01-12,2015-01-18,25515.55,3850.00,4442.00,2218,00:00:00,00:21:00,0,4500.00,3256.15,1
288604,27,4,2015-01-12,2015-01-18,30433.50,4600.00,4864.00,2264,00:00:00,00:00:00,0,4300.00,3825.16,1
288606,28,4,2015-01-12,2015-01-18,16719.15,17000.00,2727.00,1480,00:00:00,00:14:00,0,3100.00,2121.54,1
288608,30,4,2015-01-12,2015-01-18,35367.30,30000.00,5501.00,2878,00:00:00,00:25:40,0,5200.00,4536.23,1
288610,31,4,2015-01-12,2015-01-18,24300.00,24000.00,3993.00,1895,00:00:00,00:00:00,0,4200.00,3072.15,1
288612,33,4,2015-01-12,2015-01-18,16702.90,20000.00,2785.00,1451,00:00:00,00:16:20,0,3300.00,2122.89,1
288614,34,4,2015-01-12,2015-01-18,14935.90,20000.00,2630.00,1279,00:00:00,00:16:20,0,3300.00,1902.29,1
288616,36,4,2015-01-12,2015-01-18,7100.00,20000.00,1279.00,668,00:00:00,00:09:20,0,3300.00,900.89,1
288618,37,4,2015-01-12,2015-01-18,1295.10,25000.00,232.00,105,00:00:00,00:00:00,0,4500.00,160.39,1
298690,17,5,2015-01-19,2015-01-25,14312.30,15000.00,2593.00,1478,99:28:58,00:00:00,942,2800.00,1778.68,1
298692,20,5,2015-01-19,2015-01-25,27563.60,3850.00,4840.00,2364,00:00:00,00:21:00,0,4500.00,3513.73,1
298694,27,5,2015-01-19,2015-01-25,29090.20,4600.00,4641.00,2123,00:00:00,00:00:00,0,4300.00,3651.28,1
298696,28,5,2015-01-19,2015-01-25,17060.60,17000.00,2788.00,1553,00:00:00,00:14:00,0,3100.00,2155.91,1
298698,30,5,2015-01-19,2015-01-25,35290.40,30000.00,5570.00,2801,00:00:00,00:25:40,0,5200.00,4504.82,1
298700,31,5,2015-01-19,2015-01-25,26334.95,24000.00,4247.00,2011,00:00:00,00:00:00,0,4200.00,3298.10,1
298702,33,5,2015-01-19,2015-01-25,15940.30,20000.00,2711.00,1396,00:00:00,00:16:20,0,3300.00,2015.52,1
298704,34,5,2015-01-19,2015-01-25,15981.80,20000.00,2752.00,1373,00:00:00,00:16:20,0,3300.00,2042.35,1
298706,36,5,2015-01-19,2015-01-25,14267.10,20000.00,2722.00,1412,00:00:00,00:16:20,0,3300.00,1810.01,1
298708,37,5,2015-01-19,2015-01-25,13948.40,25000.00,2461.00,1441,00:00:00,00:21:00,0,4500.00,1770.14,1
309892,17,6,2015-01-26,2015-02-01,13968.20,15000.00,2493.00,1432,120:59:09,00:00:00,922,2800.00,1748.60,1
309894,20,6,2015-01-26,2015-02-01,27590.30,3850.00,4780.00,2338,00:00:00,00:21:00,0,4500.00,3506.25,1
309896,27,6,2015-01-26,2015-02-01,30774.70,4600.00,4811.00,2187,00:00:00,00:00:00,0,4300.00,3889.48,1
309898,28,6,2015-01-26,2015-02-01,16652.00,17000.00,2689.00,1485,00:00:00,00:14:00,0,3100.00,2112.54,1
309900,30,6,2015-01-26,2015-02-01,34722.00,30000.00,5452.00,2744,00:00:00,00:25:40,0,5200.00,4438.91,1
309902,31,6,2015-01-26,2015-02-01,27125.10,24000.00,4405.00,1975,00:00:00,00:00:00,0,4200.00,3426.87,1
309904,33,6,2015-01-26,2015-02-01,15965.80,20000.00,2682.00,1397,00:00:00,00:16:20,0,3300.00,2024.26,1
309906,34,6,2015-01-26,2015-02-01,17375.30,20000.00,2997.00,1417,00:00:00,00:16:20,0,3300.00,2228.42,1
309908,36,6,2015-01-26,2015-02-01,18870.20,20000.00,3459.00,1825,00:00:00,00:16:20,0,3300.00,2392.32,1
309910,37,6,2015-01-26,2015-02-01,21301.70,25000.00,3712.00,2232,00:00:00,00:21:00,0,4500.00,2716.91,1
309912,38,6,2015-01-26,2015-02-01,22147.31,37000.00,3297.00,1846,00:00:00,00:15:50,0,4800.00,2813.40,1
309914,39,6,2015-01-26,2015-02-01,6994.41,31500.00,1053.00,520,00:00:00,00:09:00,0,4500.00,892.19,1
322754,17,7,2015-02-02,2015-02-08,13588.90,15000.00,2430.00,1413,81:39:15,00:00:00,713,2800.00,1688.41,1
322756,20,7,2015-02-02,2015-02-08,25451.10,3850.00,4485.00,2229,00:00:00,00:21:00,0,4500.00,3231.79,1
322758,27,7,2015-02-02,2015-02-08,28840.65,4600.00,4579.00,2113,00:00:00,00:00:00,0,4300.00,3610.71,1
322760,28,7,2015-02-02,2015-02-08,15126.30,17000.00,2510.00,1360,00:00:00,00:14:00,0,3100.00,1914.32,1
322762,30,7,2015-02-02,2015-02-08,30720.10,30000.00,4861.00,2468,00:00:00,00:25:40,0,5200.00,3913.12,1
322764,31,7,2015-02-02,2015-02-08,25950.90,24000.00,4290.00,2132,00:00:00,00:00:00,0,4200.00,3277.97,1
322766,33,7,2015-02-02,2015-02-08,15092.10,20000.00,2535.00,1360,00:00:00,00:16:20,0,3300.00,1917.00,1
322768,34,7,2015-02-02,2015-02-08,15039.80,20000.00,2621.00,1329,00:00:00,00:16:20,0,3300.00,1908.13,1
322770,36,7,2015-02-02,2015-02-08,17773.50,20000.00,3317.00,1818,00:00:00,00:16:20,0,3300.00,2251.02,1
322772,37,7,2015-02-02,2015-02-08,20308.10,25000.00,3558.00,2077,00:00:00,00:21:00,0,4500.00,2591.50,1
322774,38,7,2015-02-02,2015-02-08,30313.60,37000.00,4591.00,2519,00:00:00,00:22:10,0,4800.00,3855.32,1
322776,39,7,2015-02-02,2015-02-08,25156.30,31500.00,3878.00,1991,00:00:00,00:21:00,0,4500.00,3224.88,1
322778,40,7,2015-02-02,2015-02-08,17919.22,35000.00,2936.00,1229,00:00:00,00:23:00,0,5500.00,2240.82,1
324067,41,7,2015-02-02,2015-02-08,0.00,28000.00,0.00,0,00:00:00,00:00:00,0,4100.00,0.00,1
337246,17,8,2015-02-09,2015-02-15,15660.30,15000.00,2814.00,1645,119:41:27,00:00:00,1344,2800.00,1928.97,1
337248,20,8,2015-02-09,2015-02-15,28246.70,3850.00,4970.00,2544,00:00:00,00:21:00,0,4500.00,3582.53,1
337250,27,8,2015-02-09,2015-02-15,32589.30,4600.00,5061.00,2442,00:00:00,00:00:00,0,4300.00,4093.20,1
337252,28,8,2015-02-09,2015-02-15,16539.90,17000.00,2689.00,1512,00:00:00,00:14:00,0,3100.00,2095.85,1
337254,30,8,2015-02-09,2015-02-15,33236.30,30000.00,5240.00,2717,00:00:00,00:25:40,0,5200.00,4229.43,1
337256,31,8,2015-02-09,2015-02-15,24632.65,24000.00,4034.00,1952,00:00:00,00:00:00,0,4200.00,3090.08,1
337258,33,8,2015-02-09,2015-02-15,15773.10,20000.00,2688.00,1432,00:00:00,00:16:20,0,3300.00,2012.39,1
337260,34,8,2015-02-09,2015-02-15,17186.90,20000.00,2937.00,1453,00:00:00,00:16:20,0,3300.00,2203.33,1
337262,36,8,2015-02-09,2015-02-15,21525.90,20000.00,3980.00,2196,00:00:00,00:16:20,0,3300.00,2725.84,1
337264,37,8,2015-02-09,2015-02-15,23218.10,25000.00,4127.00,2477,00:00:00,00:21:00,0,4500.00,2975.22,1
337266,38,8,2015-02-09,2015-02-15,35771.20,37000.00,5379.00,3069,00:00:00,00:22:10,0,4800.00,4546.74,1
337268,39,8,2015-02-09,2015-02-15,25027.31,31500.00,3920.00,2005,00:00:00,00:21:00,0,4500.00,3211.75,1
337270,40,8,2015-02-09,2015-02-15,28770.52,35000.00,4776.00,2087,00:00:00,00:26:50,0,5500.00,3657.36,1
337272,41,8,2015-02-09,2015-02-15,19986.52,28000.00,3204.00,1563,00:00:00,00:00:00,0,4100.00,2557.31,1
337274,42,8,2015-02-09,2015-02-15,7653.82,21000.00,1207.00,611,00:00:00,00:05:40,0,3750.00,973.62,1
353000,17,9,2015-02-16,2015-02-22,15855.70,15000.00,2856.00,1713,123:39:39,00:00:00,1169,2800.00,1971.54,1
353002,20,9,2015-02-16,2015-02-22,29151.20,3850.00,5157.00,2711,00:00:00,00:21:00,0,4500.00,3693.07,1
353004,27,9,2015-02-16,2015-02-22,33665.20,4600.00,5322.00,2519,00:00:00,00:00:00,0,4300.00,4243.14,1
353006,28,9,2015-02-16,2015-02-22,17099.60,17000.00,2762.00,1505,00:00:00,00:14:00,0,3100.00,2153.07,1
353008,30,9,2015-02-16,2015-02-22,33467.40,30000.00,5291.00,2653,00:00:00,00:25:40,0,5200.00,4272.33,1
353010,31,9,2015-02-16,2015-02-22,26296.50,24000.00,4329.00,2086,00:00:00,00:00:00,0,4200.00,3308.43,1
353012,33,9,2015-02-16,2015-02-22,16225.60,20000.00,2810.00,1476,00:00:00,00:16:20,0,3300.00,2057.84,1
